Index;Gender;Place;Location;Date;Type;Label;Description;Comentario;Puntuacion;Lugar;Puntuacion Global;Etiqueta;SentimientoComentario
Usuario852;Male;Islas Marietas;Estados Unidos;2017-01;Couple;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;"Good quality (food, guides, equipment) for the price.WE bought our tickets from the tour info booth at the Mismaloya bus stop on Constitution from Oscar. ""Pand...";4.0;Islas Marietas;4.5;Extranjero;0.5
Usuario653;Female;Islas Marietas;Centro;2014-10;Couple;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Es una aventura extrema, pero tu recompensa es una imagen de lo hermosa que es la naturaleza. Vale la pena elegir un buen paquete de viaje y actividades, como V...;5.0;Islas Marietas;4.5;Mexicano;0.5
Usuario618;Female;Islas Marietas;Centro;2015-12;Family;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Es un belleza de lugar. Que gusto que traten de conservarlo ya que a veces como turistas lo maltratamos.;5.0;Islas Marietas;4.5;Mexicano;0.5
Usuario1358;Female;Islas Marietas;Occidente;;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;We loved this trip. The catamaran is comfortable and stable with open sides all round so nobody on the boat felt queezy. On the way to the islands we had brea...;5.0;Islas Marietas;4.5;Mexicano;1.0
Usuario302;Female;Islas Marietas;Argentina;2015-01;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario940;Female;Islas Marietas;Estados Unidos;2015-01;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario1263;Male;Islas Marietas;Occidente;2014-05;Couple;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Es un lugar muy bonito para viajar en pareja, es hermoso el paisaje que la naturaleza nos brinda. Eso sí hay que saber nadar contra corriente! y llevar mucho bl...;4.0;Islas Marietas;4.5;Mexicano;1.0
Usuario737;Male;Islas Marietas;Colombia;2017-04;Couple;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Whale watching, snorkeling, stand up paddling, bird watching blue footed boobies that I may never have seen without a trip to the Galápagos Islands....fantastic...;5.0;Islas Marietas;4.5;Extranjero;1.0
Usuario626;Female;Islas Marietas;Centro;2015-09;Family;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Hermoso lugar para conocer, avistar ballenas, snorkelear, Kayak, etc, y Playa escondida es realmente maravillosa;5.0;Islas Marietas;4.5;Mexicano;1.0
Usuario1304;Male;Islas Marietas;Occidente;2016-01;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Es un lugar que todos tienen que conocer!! pero entrar con cuidado ya que cuando la marea está alta es difícil entrar y no en toda época se puede, pero vale muc...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario755;Male;Islas Marietas;Espania;2014-02;Alone;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;We have been to Puerto Vallarta several times but have never been out the Marietas. We hired a taxi for a 6 hrs private tour. We started in Nuevo and the taxi d...;4.0;Islas Marietas;4.5;Extranjero;1.0
Usuario1396;Female;Islas Marietas;Occidente;2014-11;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario379;Female;Islas Marietas;Canada;2015-04;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario1483;Female;Islas Marietas;Sureste;2016-04;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario1007;Female;Islas Marietas;Estados Unidos;2017-03;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Liked: 1. Bird watching - it was interesting. 2. Entertainment on the boat. Disliked: 1. No breakfast as promised. I was hungry and angry... :( Later, we were ...;2.0;Islas Marietas;4.5;Extranjero;0.0
Usuario1243;Male;Islas Marietas;Occidente;2013-01;Couple;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Sin embargo no tomen tour de barco es una estafa y sale casi igual $$ si rentas una lanchita por horas;4.0;Islas Marietas;4.5;Mexicano;-1.0
Usuario1225;Male;Islas Marietas;Occidente;2015-09;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;un lugar para conocer en la rivera de Nayarit único y que se tiene que conocer por obligación, un regalo de la naturaleza.;5.0;Islas Marietas;4.5;Mexicano;0.5
Usuario1305;Male;Islas Marietas;Occidente;2014-11;Family;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Uno que siempre vivió en mar respeta la naturaleza para poder apreciarla. Pör favor viajeros, sean concientes... cuando vayan a las marietas sean responsables c...;5.0;Islas Marietas;4.5;Mexicano;1.0
Usuario1368;Female;Islas Marietas;Occidente;2016-03;Couple;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Hermoso conjuto de islas las cuales pueden ser visitadas tanto desde la Riviera Nayarit como desde Puerto Vallarta. A pesar de que la playa del amor se encuentr...;5.0;Islas Marietas;4.5;Mexicano;1.0
Usuario1457;Male;Islas Marietas;Sureste;2013-09;Couple;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario1193;Female;Islas Marietas;Noroeste;2014-08;Couple;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;La experiencia y el lugar en si, son toda una aventura. Nunca pensé estar tan cerca de una maravilla natural de tales proporciones.;5.0;Islas Marietas;4.5;Mexicano;1.0
Usuario1026;Female;Islas Marietas;Estados Unidos;2016-06;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Salir de Punta de Mita es mas barato con la cooperativa de lancheros del lugar son muy amables y el guía siempre esta al pendiente de ti. También puedes ir en c...;4.0;Islas Marietas;4.5;Extranjero;1.0
Usuario662;Female;Islas Marietas;Centro;2014-06;Couple;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;"Bonito lugar sería maravilloso poder estar más tiempo; sin embargo, al ser un lugar tan concurrido la estancia es breve, acudan antes de que sean privitizadas. ...";5.0;Islas Marietas;4.5;Mexicano;0.5
Usuario1380;Female;Islas Marietas;Occidente;2016-03;Friends;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario1077;Male;Islas Marietas;Nicaragua;2017-04;Alone;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario694;Female;Islas Marietas;Centro;2013-07;Family;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Llegar a la isla ya es toda una experiencia. luego nadas para entrar a la Isla Escondida que es una maravilla en medio del océano. También hay una diversidad de...;4.0;Islas Marietas;4.5;Mexicano;1.0
Usuario694;Female;Islas Marietas;Centro;2013-07;Family;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Llegar a la isla ya es toda una experiencia. luego nadas para entrar a la Isla Escondida que es una maravilla en medio del océano. También hay una diversidad de...;4.0;Islas Marietas;4.5;Mexicano;1.0
Usuario694;Female;Islas Marietas;Centro;2013-07;Family;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Si vas a Vallarta esta excursión no te la puedes perder, tomamos el tour con la empresa Vallarta Adventure, excelente servicio. La isla es maravillosa, y nos so...;5.0;Islas Marietas;4.5;Mexicano;1.0
Usuario694;Female;Islas Marietas;Centro;2013-07;Family;5;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Si vas a Vallarta esta excursión no te la puedes perder, tomamos el tour con la empresa Vallarta Adventure, excelente servicio. La isla es maravillosa, y nos so...;5.0;Islas Marietas;4.5;Mexicano;1.0
